,acq_time_hours,orbit,year,satellite
S1A_IW_GRDH_1SDV_20231218T173327_20231218T173356_051712_063ECC,17.5575,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231225T172514_20231225T172543_051814_06424D,17.420555555555556,DESCENDING,2023,S1A
S1B_IW_GRDH_1SDV_20191114T033040_20191114T033057_018918_023AE1,3.511111111111111,ASCENDING,2019,S1B
S1A_IW_GRDH_1SDV_20190106T024113_20190106T024137_025351_02CE58,2.686944444444445,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190111T161025_20190111T161054_025432_02D14C,16.17361111111111,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190111T161054_20190111T161119_025432_02D14C,16.18166666666667,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190118T024113_20190118T024137_025526_02D4A8,2.686944444444445,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190123T161024_20190123T161053_025607_02D7AF,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190123T161053_20190123T161118_025607_02D7AF,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190204T161024_20190204T161053_025782_02DE0A,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190204T161053_20190204T161118_025782_02DE0A,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190216T161024_20190216T161053_025957_02E43D,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190216T161053_20190216T161118_025957_02E43D,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190223T024112_20190223T024136_026051_02E791,2.686666666666667,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190228T161024_20190228T161053_026132_02EA79,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190228T161053_20190228T161118_026132_02EA79,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190307T024112_20190307T024136_026226_02EDD1,2.686666666666667,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190312T161024_20190312T161053_026307_02F0D7,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190312T161053_20190312T161118_026307_02F0D7,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190319T024112_20190319T024136_026401_02F44B,2.686666666666667,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190324T161024_20190324T161053_026482_02F74E,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190324T161053_20190324T161118_026482_02F74E,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190331T024113_20190331T024136_026576_02FAB9,2.686944444444445,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190405T161024_20190405T161053_026657_02FDC5,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190405T161053_20190405T161118_026657_02FDC5,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190410T025720_20190410T025745_026722_030014,2.9555555555555557,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190410T025745_20190410T025812_026722_030014,2.9625000000000004,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190412T024113_20190412T024136_026751_030121,2.686944444444445,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190417T161024_20190417T161053_026832_030424,16.173333333333336,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190417T161053_20190417T161118_026832_030424,16.18138888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190422T025721_20190422T025746_026897_03065F,2.9558333333333335,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190422T025746_20190422T025812_026897_03065F,2.962777777777778,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190424T024114_20190424T024137_026926_030776,2.6872222222222226,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190429T161025_20190429T161054_027007_030A75,16.17361111111111,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190429T161054_20190429T161119_027007_030A75,16.18166666666667,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190506T024114_20190506T024137_027101_030DDA,2.6872222222222226,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190511T161025_20190511T161039_027182_031072,16.17361111111111,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190516T025721_20190516T025746_027247_031272,2.9558333333333335,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190516T025746_20190516T025813_027247_031272,2.962777777777778,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190518T024114_20190518T024138_027276_031358,2.6872222222222226,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190523T161026_20190523T161039_027357_0315EC,16.17388888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190528T025722_20190528T025747_027422_0317E9,2.9561111111111114,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190528T025747_20190528T025814_027422_0317E9,2.9630555555555556,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190530T024115_20190530T024139_027451_0318CD,2.6875000000000004,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190604T161027_20190604T161040_027532_031B5C,16.174166666666668,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190609T025723_20190609T025748_027597_031D45,2.956388888888889,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190609T025748_20190609T025815_027597_031D45,2.9633333333333334,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190611T024115_20190611T024139_027626_031E26,2.6875000000000004,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190616T161027_20190616T161040_027707_0320A5,16.174166666666668,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190621T025723_20190621T025748_027772_03227D,2.956388888888889,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190621T025748_20190621T025815_027772_03227D,2.9633333333333334,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190623T024116_20190623T024140_027801_032363,2.687777777777778,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190628T161028_20190628T161041_027882_0325DE,16.174444444444447,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190703T025724_20190703T025749_027947_0327C3,2.956666666666667,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190703T025749_20190703T025816_027947_0327C3,2.963611111111111,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190705T024117_20190705T024141_027976_0328A9,2.6880555555555556,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190710T161029_20190710T161042_028057_032B30,16.174722222222222,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190715T025725_20190715T025750_028122_032D0F,2.956944444444445,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190715T025750_20190715T025817_028122_032D0F,2.963888888888889,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190717T024118_20190717T024142_028151_032DF8,2.6883333333333335,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190722T161030_20190722T161043_028232_033075,16.175,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190727T025726_20190727T025751_028297_033265,2.957222222222222,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190727T025751_20190727T025818_028297_033265,2.964166666666667,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190729T024119_20190729T024142_028326_03334F,2.6886111111111113,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190808T025727_20190808T025752_028472_0337BF,2.9575,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190808T025752_20190808T025819_028472_0337BF,2.9644444444444447,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190810T024120_20190810T024143_028501_0338C3,2.688888888888889,ASCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190815T161031_20190815T161100_028582_033B9B,16.17527777777778,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190815T161100_20190815T161125_028582_033B9B,16.183333333333334,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190820T025727_20190820T025752_028647_033DCF,2.9575,ASCENDING,2019,S1A
